2014-11-01,A Cut Above,9.681349918937682
2014-11-01,Aroma,7.4302181644786485
2014-11-01,Bambino,6.460076963424683
2014-11-01,Big Daddy Barbeque,7.023857036590576
2014-11-01,Bistro Bob,6.035566706005732
2014-11-01,Burgers and Fries,6.7686727160020315
2014-11-01,Chance,7.112750076889991
2014-11-01,China Palace,8.207066664123534
2014-11-01,Chops and Ribs,6.361222198380364
2014-11-01,Estradanas,6.8513181705474855
2014-11-01,Fangs,7.940042851693289
2014-11-01,Fargo,9.39168570679256
2014-11-01,Fluorescence,10.292500019073486
2014-11-01,Harvest,9.132307621148916
2014-11-01,Hofbrau Deluxe,11.298999923706054
2014-11-01,Interlude,11.941538443932167
2014-11-01,Irifune Place,7.826142793451037
2014-11-01,Jean's Place,10.239857206208365
2014-11-01,Mamoun's,9.730154512509433
2014-11-01,Mary's Diner,5.356807743659386
2014-11-01,Midnight,15.429999964577812
2014-11-01,Molinarinari,8.950955494096544
2014-11-01,Nattos,13.877222140630085
2014-11-01,Ranch House,9.774277792082891
2014-11-01,Sapphire,5.812599982913335
2014-11-01,Siam Cusine,8.428299985694885
2014-11-01,Starlight,10.48529418777017
2014-11-01,The Amber Cuisine,10.526999902725219
2014-11-01,The Amber Lion,6.745874957680702
2014-11-01,The Caviar Salmon,6.159800078201293
2014-11-01,The Cool Pizzeria,9.160676898134671
2014-11-01,The Court Bites,8.862966655010647
2014-11-01,The Crimson Horse,6.860833306610584
2014-11-01,The Crown,7.071072792295976
2014-11-01,The Depot,8.102799998807907
2014-11-01,The Hot Oak,9.105785727455501
2014-11-01,The Indian Smith,8.906566701634725
2014-11-01,The Mad Oak,10.097058846670038
2014-11-01,The Magical Spices,8.056199948501588
2014-11-01,The Mockingbird,5.977123586632223
2014-11-01,The Noodle Fiddler,8.86764700272504
2014-11-01,The Olive Port,8.333533336512248
2014-11-01,The River Blossom,16.023500049114226
2014-11-01,The Sugar Badger,8.115833312988281
2014-11-01,Tranquility,8.827777730094063
2014-11-01,Trilogy,7.948199919371172
2014-11-01,Vietnam Restaurant,10.570028577559334
2014-11-01,Wiener House,6.654399959945679
2014-11-01,Wolfs,9.947288818952773
2014-11-02,A Cut Above,7.785766646957398
2014-11-02,Aroma,10.043111058228547
2014-11-02,Bambino,6.071409207950938
2014-11-02,Big Daddy Barbeque,5.3938334382375075
2014-11-02,Bistro Bob,5.827927333415639
2014-11-02,Burgers and Fries,5.703600051498413
2014-11-02,Chance,7.203844470935398
2014-11-02,China Palace,9.225309057963978
2014-11-02,Chops and Ribs,6.196369211695744
2014-11-02,Estradanas,7.254999975204468
2014-11-02,Fangs,6.950172692810405
2014-11-02,Fluorescence,11.299999904632568
2014-11-02,Harvest,13.022105317366751
2014-11-02,Hofbrau Deluxe,11.362133429336549
2014-11-02,Interlude,10.003529394374175
2014-11-02,Irifune Place,10.58758820107404
2014-11-02,Jean's Place,6.741399954223633
2014-11-02,Mamoun's,11.025928619452884
2014-11-02,Mary's Diner,5.806045464949174
2014-11-02,Midnight,9.341250002384186
2014-11-02,Molinarinari,7.994566616598766
2014-11-02,Nattos,11.851999998092651
2014-11-02,Ranch House,10.598038461538462
2014-11-02,Sapphire,5.460699975681305
2014-11-02,Siam Cusine,10.93418887087504
2014-11-02,Starlight,8.860909028486773
2014-11-02,The Amber Cuisine,10.981333287556966
2014-11-02,The Amber Lion,6.807714242798942
2014-11-02,The Caramel Hog,4.894700001192093
2014-11-02,The Caviar Salmon,6.22040002861023
2014-11-02,The Cool Pizzeria,7.32705710471017
2014-11-02,The Court Bites,9.681055538601345
2014-11-02,The Crimson Horse,7.865000051259995
2014-11-02,The Crown,6.803963633762706
2014-11-02,The Depot,6.964023484532974
2014-11-02,The Hot Oak,11.299811819682402
2014-11-02,The Indian Smith,6.538152961932912
2014-11-02,The Mad Oak,8.189999961853028
2014-11-02,The Magical Spices,7.240233319028218
2014-11-02,The Mockingbird,5.795169212062542
2014-11-02,The Noodle Fiddler,8.260000046561746
2014-11-02,The Olive Port,6.298694115964104
2014-11-02,The River Blossom,11.716999959945678
2014-11-02,The Sugar Badger,9.287200031828881
2014-11-02,Tranquility,10.80083332459132
2014-11-02,Trilogy,6.738914259147644
2014-11-02,Vietnam Restaurant,8.101599813079835
2014-11-02,Wiener House,5.5381142543792725
2014-11-02,Wolfs,9.625794170379638
2014-11-03,A Cut Above,9.490605187365883
2014-11-03,Aroma,10.26915002026558
2014-11-03,Bambino,6.057000042234149
2014-11-03,Big Daddy Barbeque,5.3085000606264385
2014-11-03,Bistro Bob,6.037209132523969
2014-11-03,Burgers and Fries,5.97904708406785
2014-11-03,Chance,6.531299950408935
2014-11-03,China Palace,10.84773315955268
2014-11-03,Chops and Ribs,5.44316663090388
2014-11-03,Estradanas,6.991499985098839
