2014-11-01,A Cut Above,9.530133360883925
2014-11-01,Aroma,10.92102222328186
2014-11-01,Bambino,6.388409144661644
2014-11-01,Big Daddy Barbeque,4.509000037193298
2014-11-01,Bistro Bob,5.550914242117746
2014-11-01,Burgers and Fries,6.754333395004273
2014-11-01,Chance,6.8980999828338625
2014-11-01,China Palace,14.458199986886978
2014-11-01,Chops and Ribs,5.1223999791925605
2014-11-01,Estradanas,12.419500034332277
2014-11-01,Fangs,8.739133320617675
2014-11-01,Fargo,10.01311767062019
2014-11-01,Fluorescence,9.550909042358398
2014-11-01,Harvest,13.26749990383784
2014-11-01,Hofbrau Deluxe,10.408999947181115
2014-11-01,Interlude,13.65307694215041
2014-11-01,Irifune Place,11.355833368937175
2014-11-01,Jean's Place,14.578022202089098
2014-11-01,Mamoun's,11.491642827170235
2014-11-01,Mary's Diner,4.294333368937174
2014-11-01,Midnight,17.44666667779287
2014-11-01,Molinarinari,11.852127279663087
2014-11-01,Nattos,15.027857031141009
2014-11-01,Ranch House,7.509300064849854
2014-11-01,Sapphire,5.063633340883255
2014-11-01,Siam Cusine,9.84378570338658
2014-11-01,Starlight,21.34785713468279
2014-11-01,The Amber Cuisine,20.892727375030518
2014-11-01,The Amber Lion,7.862749997615815
2014-11-01,The Caramel Hog,5.388777811156379
2014-11-01,The Caviar Salmon,6.315400016348702
2014-11-01,The Cool Pizzeria,6.469215377279428
2014-11-01,The Court Bites,10.540099961853027
2014-11-01,The Crimson Horse,8.079999939600627
2014-11-01,The Crown,9.446763665840843
2014-11-01,The Depot,8.82510000858307
2014-11-01,The Hot Oak,10.871242951147897
2014-11-01,The Indian Smith,11.955533299424914
2014-11-01,The Mad Oak,19.59866673151652
2014-11-01,The Magical Spices,9.806685715648106
2014-11-01,The Mockingbird,5.206800049591065
2014-11-01,The Noodle Fiddler,12.993636391379617
2014-11-01,The Olive Port,7.1836714367457795
2014-11-01,The River Blossom,17.34411772559671
2014-11-01,The Sugar Badger,9.886494107549332
2014-11-01,Tranquility,16.004999965429306
2014-11-01,Trilogy,9.61216660308838
2014-11-01,Vietnam Restaurant,12.93234997138977
2014-11-01,Wiener House,4.684984638492878
2014-11-01,Wolfs,14.638554549355941
2014-11-02,A Cut Above,13.622066705873277
2014-11-02,Aroma,13.005874994039536
2014-11-02,Bambino,7.506624982118606
2014-11-02,Big Daddy Barbeque,4.9300000055631
2014-11-02,Bistro Bob,6.168474922513962
2014-11-02,Burgers and Fries,6.4075999942779545
2014-11-02,Chance,6.451933331743876
2014-11-02,China Palace,10.894000002119276
2014-11-02,Chops and Ribs,5.821926367990594
2014-11-02,Estradanas,10.453923082791842
2014-11-02,Fangs,7.947228598676409
2014-11-02,Fargo,15.003300036239624
2014-11-02,Fluorescence,16.589999993642174
2014-11-02,Harvest,17.16705883250517
2014-11-02,Hofbrau Deluxe,11.141382612842062
2014-11-02,Interlude,10.051250040531158
2014-11-02,Irifune Place,9.328999956130982
2014-11-02,Jean's Place,13.613230781701894
2014-11-02,Mamoun's,20.340575003576276
2014-11-02,Mary's Diner,5.998166649182637
2014-11-02,Midnight,13.53928576196943
2014-11-02,Molinarinari,11.194599950408936
2014-11-02,Nattos,19.078333298365273
2014-11-02,Ranch House,11.811933373069763
2014-11-02,Sapphire,5.087333349863688
2014-11-02,Siam Cusine,12.215684558164156
2014-11-02,Starlight,18.553749978542328
2014-11-02,The Amber Cuisine,12.787999987602234
2014-11-02,The Amber Lion,8.3131316105692
2014-11-02,The Caramel Hog,5.173015381681002
2014-11-02,The Caviar Salmon,6.63219999165535
2014-11-02,The Cool Pizzeria,11.996505244084409
2014-11-02,The Court Bites,10.670292241668701
2014-11-02,The Crimson Horse,9.66875
2014-11-02,The Crown,9.366075023841859
2014-11-02,The Depot,9.092066668256123
2014-11-02,The Hot Oak,12.30510524809988
